rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR147393","Hold Me Thrill Me Kiss Me","mel carter","","29757","Hold Me, Thrill Me, Kiss Me","RVAL019617","mel carter","RVAR003546","1965","","1","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR147471","Island In The Sun","weezer","","39135","Weezer","RVAL077428","weezer","RVAR006943","1994","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR147501","Montego Bay","bobby bloom","","28917","The Bobby Bloom Album","RVAL244786","bobby bloom","RVAR003222","1970","","11","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR147611","All I Really Want","alanis morissette","","28571","Jagged Little Pill","RVAL420427","alanis morissette","RVAR003096","1995","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR147654","My First Love","avant","","39665","My Thoughts","RVAL205099","avant","RVAR007213","2000","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR147762","Feel Me Flow","naughty by nature","","28701","Poverty's Paradise","RVAL409465","naughty by nature","RVAR003145","1995","","9","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR147804","Sex Room","ludacris","","24197","Battle Of The Sexes","RVAL925200","ludacris","RVAR001100","2010","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR147881","Break Stuff","limp bizkit","","26195","Significant Other","RVAL261822","limp bizkit","RVAR001977","1999","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR147890","Spotlight","jennifer hudson","","34474","Jennifer Hudson","RVAL709916","jennifer hudson","RVAR005530","2008","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR147924","Say Yes","floetry","","25344","Floetic","RVAL811514","floetry","RVAR001570","2002","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR148006","Holler Back","The Lost Trailers","","43249","Holler Back","RVAL213935","The Lost Trailers","RVAR008912","2008","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR148013","Suicide Blonde","inxs","","26856","X","RVAL673525","inxs","RVAR002313","1990","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR148041","I Wanna Be A Cowboy","boys don't cry","","27792","Boys Don't Cry","RVAL223937","boys don't cry","RVAR002754","1986","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR148075","Machine","josh groban","","26444","Awake Live","RVAL095073","josh groban","RVAR002107","2008","","8","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR148188","Here There And Everywhere","emmylou harris","","34000","Elite Hotel","RVAL541478","emmylou harris","RVAR005304","1976","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR148393","Earth Song","michael jackson","","39814","HIStory: Past, Present And Future Book 1","RVAL704114","michael jackson","RVAR007298","1995","","14","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR148402","It'S All Over Now","The Rolling Stones","","42307","Singles Collection - The London Years","RVAL192327","The Rolling Stones","RVAR008443","1989","","2","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR148418","Brave","sara bareilles","","22331","The Blessed Unrest","RVAL857176","sara bareilles","RVAR000235","2013","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR148482","I Wonder","brenda lee","","30771","By Request","RVAL149309","brenda lee","RVAR004025","1964","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR148559","Nowhere To Run","santana","","32955","Shango","RVAL740842","santana","RVAR004920","1982","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR148613","Creep","tlc","","34269","CrazySexyCool","RVAL819689","tlc","RVAR005429","1994","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR148633","I Heard It Through The Grapevine","marvin gaye","","23736","Marvin Gaye's Greatest Hits","RVAL372531","marvin gaye","RVAR000918","1964","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR148644","Shadowboxin'","genius/gza","","24803","Liquid Swords","RVAL795666","genius/gza","RVAR001368","1995","","8","canonical_album_tracks","1.0","","no","yes","no","curated","no"
"RVTR148645","I'M Gonna Move To The Outskirts Of Town","ray charles","","37694","Ray Charles Forever","RVAL031395","ray charles","RVAR006319","2013","","10","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR148683","I'M A Thug","trick daddy","","24478","Thugs Are Us","RVAL039457","trick daddy","RVAR001210","2001","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR148710","Those Lazy Hazy Crazy Days Of Summer","nat king cole","","29169","Those Lazy-Hazy-Crazy Days Of Summer","RVAL486782","nat king cole","RVAR003359","1963","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR148724","Dizzy","tommy roe","","24182","Dizzy","RVAL409970","tommy roe","RVAR001090","1969","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR148755","Goodbye My Friend","engelbert humperdinck","","38070","Miracles By Engelbert Humperdinck","RVAL914917","engelbert humperdinck","RVAR006494","1977","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR148782","How Deep Is Your Love","bee gees","","24093","Bee Gees: Opus Collection","RVAL831363","bee gees","RVAR001053","2010","","1","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR148833","Midwest Swing","st. lunatics","","40434","Free City","RVAL437428","st. lunatics","RVAR007652","2001","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR148875","Angel","aerosmith","","25718","Permanent Vacation","RVAL528248","aerosmith","RVAR001763","1987","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR148989","Rude Boy","rihanna","","40807","Rated R","RVAL349576","rihanna","RVAR007764","2009","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR148995","The Woo","pop smoke","","43477","Shoot for the Stars Aim for the Moon","RVAL000016","pop smoke","RVAR003945","2020","","10","canonical_album_tracks","1.0","","yes","no","no","curated","no"
"RVTR149036","Right Here Departed","brandy","","40146","Human","RVAL019895","brandy","RVAR007508","2008","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR149143","No One Can Love You More Than Me","melissa manchester","","27610","Emergency","RVAL670514","melissa manchester","RVAR002684","1983","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR149144","Falling Down","selena gomez","","27164","For You","RVAL943803","selena gomez","RVAR002438","2014","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR149150","She Calls Me Back","noah kahan","","43525","Stick Season (We’ll All Be Here Forever)","RVAL000077","noah kahan","RVAR005665","2023","","4","canonical_album_tracks","1.0","","yes","no","no","curated","no"
"RVTR149167","Lady Writer","dire straits","","34145","Communique","RVAL800727","dire straits","RVAR005373","1979","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR149197","My Oh My","slade","","39538","Keep Your Hands Off My Power Supply","RVAL834028","slade","RVAR007169","1984","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR149221","Spend My Life With You","eric benet","","40841","A Day In The Life","RVAL211592","eric benet","RVAR007787","1999","","8","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR149386","Hanging On The Telephone","blondie","","24695","Parallel Lines","RVAL506727","blondie","RVAR001319","1978","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR149419","Today I Started Loving You Again","merle haggard","","30393","The Fightin' Side Of Me","RVAL358849","merle haggard","RVAR003820","1970","","5","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR149431","Mmmbop","hanson","","40758","Middle Of Nowhere","RVAL161034","hanson","RVAR007742","1997","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR149432","Dancin' Shoes","nigel olsson","","23377","Nigel","RVAL738360","nigel olsson","RVAR000806","1979","","7","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR149462","Never My Love","blue swede","","28972","Hooked On A Feeling","RVAL292987","blue swede","RVAR003265","1974","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR149505","Nookie","limp bizkit","","26195","Significant Other","RVAL261822","limp bizkit","RVAR001977","1999","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR149606","Polka Pose","bobby vinton","","39636","Heart Of Hearts","RVAL833349","bobby vinton","RVAR007209","1975","","10","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR149646","Changes","xxxtentacion","","23338","?","RVAL906016","xxxtentacion","RVAR000778","2018","","5","canonical_album_tracks","0.95","","no","yes","no","ok","no"
"RVTR149649","Shine On","george duke","","37513","Dream On","RVAL671856","george duke","RVAR006243","1982","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR149668","Got To Be Real","cheryl lynn","","33880","Cheryl Lynn","RVAL346258","cheryl lynn","RVAR005253","1978","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR149750","Let Me Know","cam'ron","","23841","S.D.E.","RVAL975500","cam'ron","RVAR000945","2000","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR149909","United","judas priest","","31300","British Steel","RVAL707943","judas priest","RVAR004265","1980","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR149998","Mr Magic Man","wilson pickett","","30984","Mr. Magic Man","RVAL016637","wilson pickett","RVAR004119","1973","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR150090","I Will Remember You","amy grant","","40868","Heart In Motion","RVAL618254","amy grant","RVAR007793","1991","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR150170","The Real Me","The Who","","41961","Quadrophenia","RVAL571063","The Who","RVAR008273","1973","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR150200","Werewolves Of London","warren zevon","","25902","Excitable Boy","RVAL848386","warren zevon","RVAR001860","1978","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150212","But For The Grace Of God","keith urban","","33820","Keith Urban","RVAL511827","keith urban","RVAR005223","2000","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150255","There I'Ve Said It Again","bobby vinton","","39647","There! I've Said It Again","RVAL246878","bobby vinton","RVAR007209","1964","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150298","You Gotta Be","des'ree","","22844","I Ain't Movin'","RVAL045187","des'ree","RVAR000521","1994","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150314","Okay","nivea","","30633","Complicated","RVAL537828","nivea","RVAR003954","2005","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150403","So Anxious","ginuwine","","32707","100% Ginuwine","RVAL177105","ginuwine","RVAR004840","1999","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR150409","The Right Thing","simply red","","24036","Men And Women","RVAL133423","simply red","RVAR001033","1987","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150582","You And Me Against The World","helen reddy","","28253","Love Song For Jeffrey","RVAL414349","helen reddy","RVAR002938","1974","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150605","Run Like Hell","pink floyd","","29333","The Wall","RVAL894077","pink floyd","RVAR003399","1979","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR150633","Track Star","mooski","","43556","Melodic Therapy 4 the Broken","RVAL000119","mooski","RVAR003046","2022","","3","canonical_album_tracks","0.95","","yes","no","no","curated","no"
"RVTR150654","Cry To Me","solomon burke","","39755","The Very Best Of Solomon Burke","RVAL194874","solomon burke","RVAR007258","1965","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150656","Hold On","jonas brothers","","32133","Jonas Brothers","RVAL516800","jonas brothers","RVAR004642","2007","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150688","My Love","little texas","","23244","Big Time","RVAL353513","little texas","RVAR000730","1993","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR150689","Be The One","dua lipa","","39351","Dua Lipa","RVAL345012","dua lipa","RVAR007067","2017","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR150763","Thoia Thoing","r. kelly","","28783","The R. In R&B Collection: Volume One","RVAL224798","r. kelly","RVAR003176","2003","","12","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR150782","I'Ll Be There","jackson 5","","33421","The Best Of The Jackson 5: 20th Century Masters: The Christmas Collection","RVAL768273","jackson 5","RVAR005094","2017","","3","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR150795","Every Once In A While","blackhawk","","39932","Blackhawk","RVAL027873","blackhawk","RVAR007355","1994","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR150810","Radar","britney spears","","38957","Blackout","RVAL143903","britney spears","RVAR006864","2007","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR151064","Wherever I Go","onerepublic","","32582","Oh My My","RVAL850944","onerepublic","RVAR004791","2016","","16","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR151072","Clumsy","fergie","","23098","The Dutchess","RVAL854601","fergie","RVAR000645","2006","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR151127","Breaking The Chains","dokken","","28722","Breaking The Chains","RVAL771419","dokken","RVAR003165","1983","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR151271","Dig Down","muse","","26872","Simulation Theory","RVAL194917","muse","RVAR002327","2018","","10","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
