rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR188932","RVAR005766","Hot Stuff","donna summer","34977","RVAL405010","Bad Girls","RVAR005766","1979","1979-05-12","release_year:1979","1","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","34977","34977","34977"
"RVTR189052","RVAR001411","Die Another Day","madonna","24911","RVAL205660","American Life","RVAR001411","2003","2003-05-10","release_year:2003","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","24911","24911","24911"
"RVTR189500","RVAR000855","Muddy Mississippi Line","bobby goldsboro","23509","RVAL530877","Muddy Mississippi Line","RVAR000855","1970","1970-01-17","release_year:1970","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","23509","23509","23506"
"RVTR190052","RVAR000031","Neon Light","blake shelton","21753","RVAL860004","BRINGING BACK THE SUNSHINE","RVAR000031","2014","2014-10-18","release_year:2014","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","21753","21753","21753"
"RVTR190130","RVAR008696","Look Through Any Window","The Hollies","42756","RVAL719646","Hear! Here!","RVAR008696","1966","1966-02-12","release_year:1966","7","yes","canonical_album_tracks|canonical_track_album_links","no","1","42756","42756","42761"
"RVTR190280","RVAR001483","I Heard It Through The Grapevine","gladys knight and the pips","25118","RVAL060537","Everybody Needs Love","RVAR001483","1967","1967-10-14","release_year:1967","2","yes","canonical_track_album_links|canonical_album_tracks","no","1","25118","25118","25118"
"RVTR190373","RVAR000372","Shackles Praise You","mary mary","22596","RVAL291842","Thankful","RVAR000372","2000","2000-05-20","release_year:2000","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","22596","22596","22596"
"RVTR190440","RVAR004161","Jackie Brown","john mellencamp","31072","RVAL422168","Big Daddy","RVAR004161","1989","1989-05-27","release_year:1989","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31072","31072","31083"
"RVTR190647","RVAR008443","Heart Of Stone","The Rolling Stones","42316","RVAL244935","The Rolling Stones, Now!","RVAR008443","1965","1965-03-20","release_year:1965","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","42274","42316","42316"
"RVTR191135","RVAR004068","We Didn'T Start The Fire","billy joel","30875","RVAL676898","Storm Front","RVAR004068","1989","1989-11-04","release_year:1989","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","30860","30875","30875"
"RVTR191163","RVAR003283","It'S All In The Game","four tops","29010","RVAL648616","Four Tops","RVAR003283","1965","1965-02-27","release_year:1965","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29010","29010","29010"
"RVTR191457","RVAR000873","Strange Magic","electric light orchestra","23553","RVAL942718","Face The Music","RVAR000873","1975","1975-10-25","release_year:1975","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","23553","23553","23553"
"RVTR192146","RVAR003493","The Ways To Love A Man","tammy wynette","29654","RVAL238704","The Ways To Love A Man","RVAR003493","1970","1970-02-21","release_year:1970","8","yes","canonical_track_album_links|canonical_album_tracks","no","1","29654","29654","29654"
"RVTR193154","RVAR001650","Hopelessly Devoted To You","olivia newton-john","25484","RVAL540027","Olivia's Greatest Hits, Vol. 2","RVAR001650","1982","1982-10-09","release_year:1982","4","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","25471","25484","25484"
"RVTR193194","RVAR005166","Play The Game","queen","33648","RVAL886103","The Game","RVAR005166","1980","1980-07-19","release_year:1980","1","yes","canonical_album_tracks|canonical_track_album_links","no","1","33648","33648","33648"
"RVTR193201","RVAR005157","Just A Little Bit Longer","maxi priest","33610","RVAL577886","Maxi Priest","RVAR005157","1988","1988-12-03","release_year:1988","5","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","33607","33610","33610"
"RVTR193803","RVAR003141","Fresh Air","quicksilver messenger service","28690","RVAL885631","Just For Love","RVAR003141","1970","1970-08-22","release_year:1970","6","yes","canonical_track_album_links|canonical_album_tracks","no","1","28690","28690","28690"
"RVTR193996","RVAR002301","Talking Back To The Night","steve winwood","26789","RVAL662037","Talking Back To The Night","RVAR002301","1982","1982-08-21","release_year:1982","5","yes","canonical_track_album_links|canonical_album_tracks","no","1","26783","26789","26789"
"RVTR194794","RVAR002893","Rock Me On The Water","jackson browne","28156","RVAL933543","Jackson Browne","RVAR002893","1972","1972-03-18","release_year:1972","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","28156","28156","28156"
"RVTR194925","RVAR003176","Fiesta","r. kelly","28785","RVAL355470","tp-2.com","RVAR003176","2000","2000-11-25","release_year:2000","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","28785","28785","28785"
"RVTR194978","RVAR002883","Up On The Roof","james taylor","28117","RVAL595930","Flag","RVAR002883","1979","1979-05-12","release_year:1979","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","28117","28117","28117"
"RVTR195375","RVAR005731","Rock And Roll","led zeppelin","34924","RVAL619792","Led Zeppelin IV","RVAR005731","1971","1971-11-27","release_year:1971","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","34924","34924","34924"
"RVTR195387","RVAR004109","Coming Undone","korn","30956","RVAL393483","See You On The Other Side","RVAR004109","2005","2005-12-24","release_year:2005","11","yes","canonical_track_album_links|canonical_album_tracks","no","1","30956","30956","30956"
"RVTR195695","RVAR005441","England Swings","roger miller","34300","RVAL042069","Golden Hits","RVAR005441","1965","1965-11-13","release_year:1965","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","34302","34300","34300"
"RVTR195978","RVAR003700","Here Without You","3 doors down","30140","RVAL850339","Away From The Sun","RVAR003700","2002","2002-11-30","release_year:2002","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30139","30140","30140"
"RVTR196202","RVAR008038","Ticket To Ride","The Beatles","41408","RVAL816329","Help! (Soundtrack)","RVAR008038","1965","1965-08-28","release_year:1965","12","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41398","41408","41408"
"RVTR196738","RVAR008069","Lola","The Kinks","41550","RVAL089629","Lola Versus Powerman And The Moneygoround, Part One","RVAR008069","1970","1970-12-26","release_year:1970","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41542","41550","41550"
"RVTR196778","RVAR003797","Limelight","rush","30332","RVAL134383","Moving Pictures","RVAR003797","1981","1981-03-07","release_year:1981","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30321","30332","30332"
"RVTR196864","RVAR003927","Walk Away From Love","david ruffin","30618","RVAL502868","David Ruffin","RVAR003927","1973","1973-03-17","release_year:1973","4","yes","canonical_track_album_links|canonical_album_tracks","no","1","30618","30618","30618"
"RVTR197282","RVAR001978","Passion","rod stewart","26212","RVAL041179","Foolish Behaviour","RVAR001978","1980","1980-12-06","release_year:1980","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","26212","26212","26212"
"RVTR197328","RVAR002761","Songbird","barbra streisand","27836","RVAL634451","Songbird","RVAR002761","1978","1978-06-17","release_year:1978","10","yes","canonical_album_tracks|canonical_track_album_links","no","1","27836","27836","27836"
"RVTR197401","RVAR001474","Guns For Hire","ac/dc","25089","RVAL594782","Flick Of The Switch","RVAR001474","1983","1983-09-10","release_year:1983","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","25089","25089","25089"
"RVTR197516","RVAR002883","Carolina In My Mind","james taylor","28123","RVAL458757","James Taylor","RVAR002883","1970","1970-10-03","release_year:1970","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","28123","28123","28123"
"RVTR197611","RVAR000602","Nothing As It Seems","pearl jam","22996","RVAL069520","Binaural","RVAR000602","2000","2000-06-03","release_year:2000","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22996","22996","22996"
"RVTR197698","RVAR008606","Hung On You","The Righteous Brothers","42616","RVAL386207","Back To Back","RVAR008606","1965","1965-12-25","release_year:1965","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","42616","42616","42616"
"RVTR197747","RVAR006507","Jingle Bells","frank sinatra","38154","RVAL056353","The Christmas Collection","RVAR006507","2004","2004-11-27","release_year:2004","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38110","38154","38154"
"RVTR198127","RVAR002304","My Cherie Amour","stevie wonder","26809","RVAL822007","My Cherie Amour","RVAR002304","1969","1969-10-11","release_year:1969","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","26809","26809","26809"
"RVTR198317","RVAR000770","Keep It Comin' Love","kc and the sunshine band","23328","RVAL997509","Part 3","RVAR000770","1976","1976-10-23","release_year:1976","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","23328","23328","23328"
"RVTR198319","RVAR003650","Going Home","kenny g","30019","RVAL317393","Live","RVAR003650","1989","1989-12-09","release_year:1989","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","30018","30019","30019"
"RVTR198458","RVAR005662","Aubrey","bread","34738","RVAL877294","Guitar Man","RVAR005662","1972","1972-11-18","release_year:1972","4","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","0","34738","34738","34738"
"RVTR198774","RVAR001010","Marry For Money","trace adkins","23954","RVAL444150","X: Ten","RVAR001010","2008","2008-12-13","release_year:2008","3","yes","canonical_track_album_links|canonical_album_tracks","no","1","23954","23954","23954"
"RVTR199132","RVAR004977","The Family Of Man","three dog night","33140","RVAL959583","Harmony","RVAR004977","1971","1971-10-23","release_year:1971","9","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","33135","33140","33140"
"RVTR199331","RVAR007096","Courtesy Of The Red White And Blue The Angry American","toby keith","39414","RVAL632677","Toby Keith","RVAR007096","1993","1993-05-15","release_year:1993","17","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","39414","39414","39414"
"RVTR199464","RVAR004241","I Wanna Go Back","eddie money","31270","RVAL632125","Can't Hold Back","RVAR004241","1986","1986-08-30","release_year:1986","1","yes","canonical_track_album_links|canonical_album_tracks","no","1","31270","31270","31270"
"RVTR199620","RVAR006211","Not Ready To Make Nice","dixie chicks","37456","RVAL408006","Taking The Long Way","RVAR006211","2006","2006-06-10","release_year:2006","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","37456","37456","37456"
"RVTR199812","RVAR000692","Larger Than Life","backstreet boys","23196","RVAL556297","Millennium","RVAR000692","1999","1999-06-05","release_year:1999","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","23196","23196","23196"
"RVTR199982","RVAR004102","I Want To Know What Love Is","foreigner","30930","RVAL957790","Agent Provocateur","RVAR004102","1985","1985-01-05","release_year:1985","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30929","30930","30930"
"RVTR199989","RVAR005766","Macarthur Park","donna summer","34988","RVAL778198","On The Radio: Greatest Hits: Volumes I & II","RVAR005766","1979","1979-11-03","release_year:1979","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34980","34988","34988"
"RVTR200100","RVAR006494","The Last Waltz","engelbert humperdinck","38073","RVAL115504","The Last Waltz","RVAR006494","1967","1967-12-23","release_year:1967","1","yes","canonical_album_tracks|canonical_track_album_links","no","1","38065","38073","38073"
"RVTR201023","RVAR003898","No Doubt About It","neal mccoy","30571","RVAL053092","No Doubt About It","RVAR003898","1994","1994-02-26","release_year:1994","5","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","30570","30571","30571"
"RVTR201147","RVAR000175","Changes","david bowie","22193","RVAL356341","Hunky Dory","RVAR000175","1972","1972-04-15","release_year:1972","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22180","22193","22193"
"RVTR201197","RVAR000336","And She Was","talking heads","22505","RVAL173299","Little Creatures","RVAR000336","1985","1985-07-06","release_year:1985","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","22505","22505","22505"
"RVTR201237","RVAR000918","The End Of Our Road","marvin gaye","23730","RVAL983110","M.P.G.","RVAR000918","1969","1969-06-14","release_year:1969","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","23730","23730","23730"
"RVTR201303","RVAR007314","Shaker Song","spyro gyra","39853","RVAL845109","Spyro Gyra","RVAR007314","1978","1978-05-20","release_year:1978","12","yes","canonical_album_tracks|canonical_album_tracks","no","0","39841","39853","39853"
