rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR314516","","Linda","adam wade","","","","","","","","","","","","","","",""
"RVTR212468","","Point Of No Return","adam wade","","","","","","","","","","","","","","",""
"RVTR340091","","Ruby","adam wade","","","","","","","","","","","","","","",""
"RVTR498001","","Take Good Care Of Her","adam wade","","","","","","","","","","","","","","",""
"RVTR701481","","Tell Her For Me","adam wade","","","","","","","","","","","","","","",""
"RVTR737321","","The Writing On The Wall","adam wade","","","","","","","","","","","","","","",""
"RVTR511507","","Tonight I Won'T Be There","adam wade","","","","","","","","","","","","","","",""
"RVTR578986","","I'M Sorry","adam wakefield","","","","","","","","","","","","","","",""
"RVTR771567","","Lonesome Broken And Blue","adam wakefield","","","","","","","","","","","","","","",""
"RVTR982950","","Diet Pepsi","addison rae","","","","","","","","","","","","","","",""
"RVTR017435","","Fame Is A Gun","addison rae","","","","","","","","","","","","","","",""
"RVTR947081","","Headphones On","addison rae","","","","","","","","","","","","","","",""
"RVTR546745","","Cherrystone","addrisi brothers","","","","","","","","","","","","","","",""
"RVTR402394","","Does She Do It Like She Dances","addrisi brothers","","","","","","","","","","","","","","",""
"RVTR215005","","Ghost Dancer","addrisi brothers","","","","","","","","","","","","","","",""
"RVTR906369","","Slow Dancin' Don'T Turn Me On","addrisi brothers","","","","","","","","","","","","","","",""
"RVTR448152","","All Night Parking Interlude","adele","","","","","","","","","","","","","","",""
"RVTR993050","","Can I Get It","adele","","","","","","","","","","","","","","",""
"RVTR248828","","I Don'T Want To Miss A Thing","aerosmith","","","","","","","","","","","","","","",""
"RVTR741475","","Pink","aerosmith","","","","","","","","","","","","","","",""
"RVTR335369","","Planet Rock","afrika bambaataa","","","","","","","","","","","","","","",""
"RVTR737166","","Take Over Control","afrojack","","","","","","","","","","","","","","",""
"RVTR772093","","World'S Smallest Violin","ajr","","","","","","","","","","","","","","",""
"RVTR693485","","Angel","akon","","","","","","","","","","","","","","",""
"RVTR545709","","Belly Dancer Bananza","akon","","","","","","","","","","","","","","",""
"RVTR151504","","Don'T Matter","akon","","","","","","","","","","","","","","",""
"RVTR555052","","Ghetto","akon","","","","","","","","","","","","","","",""
"RVTR556690","","Sorry Blame It On Me","akon","","","","","","","","","","","","","","",""
"RVTR170319","","The Madison","al brown's tunetoppers","","","","","","","","","","","","","","",""
"RVTR795622","","Bonanza","al caiola and his orchestra","","","","","","","","","","","","","","",""
"RVTR079382","","The Magnificent Seven","al caiola and his orchestra","","","","","","","","","","","","","","",""
"RVTR660268","","Surfin' Hootenanny","al casey","","","","","","","","","","","","","","",""
"RVTR308875","","Cookin'","al casey combo","","","","","","","","","","","","","","",""
"RVTR232220","","Jivin' Around","al casey combo","","","","","","","","","","","","","","",""
"RVTR451648","","Square Rooms","al corley","","","","","","","","","","","","","","",""
"RVTR242763","","Song From M A S H","al delory","","","","","","","","","","","","","","",""
"RVTR492847","","I'Ll Be Holding On","al downing","","","","","","","","","","","","","","",""
"RVTR528020","","Guilty","al green","","","","","","","","","","","","","","",""
"RVTR671749","","Here I Am Come Take Me","al green","","","","","","","","","","","","","","",""
"RVTR698463","","I Can'T Help It If I'M Still In Love With You","al martino","","","","","","","","","","","","","","",""
"RVTR206220","","I Started Loving You Again","al martino","","","","","","","","","","","","","","",""
"RVTR843670","","Just Yesterday","al martino","","","","","","","","","","","","","","",""
"RVTR759042","","Lili Marlene","al martino","","","","","","","","","","","","","","",""
"RVTR340883","","My Heart Would Know","al martino","","","","","","","","","","","","","","",""
"RVTR691571","","Sausalito","al martino","","","","","","","","","","","","","","",""
"RVTR851331","","Somebody Else Is Taking My Place","al martino","","","","","","","","","","","","","","",""
"RVTR966006","","Tears And Roses","al martino","","","","","","","","","","","","","","",""
"RVTR435831","","The Next Hundred Years","al martino","","","","","","","","","","","","","","",""
"RVTR570029","","To The Door Of The Sun Alle Porte Del Sole","al martino","","","","","","","","","","","","","","",""
"RVTR918580","","Midnight Rocks","al stewart","","","","","","","","","","","","","","",""
"RVTR641945","","Al'S Place","al undefined hirt","","","","","","","","","","","","","","",""
"RVTR214268","","Fancy Pants","al undefined hirt","","","","","","","","","","","","","","",""
"RVTR588789","","Java","al undefined hirt","","","","","","","","","","","","","","",""
"RVTR406373","","Sugar Lips","al undefined hirt","","","","","","","","","","","","","","",""
"RVTR058970","","Up Above My Head I Hear Music In The Air","al undefined hirt","","","","","","","","","","","","","","",""
"RVTR774927","","I Won'T Last A Day Without You Let Me Be The One","al wilson","","","","","","","","","","","","","","",""
"RVTR148118","","Lodi","al wilson","","","","","","","","","","","","","","",""
"RVTR824337","","Started Out Dancing Ended Up Making Love","alan o'day","","","","","","","","","","","","","","",""
"RVTR509274","","I Wouldn'T Want To Be Like You","alan parsons","","","","","","","","","","","","","","",""
"RVTR002416","","I Put A Spell On You","alan price set","","","","","","","","","","","","","","",""
"RVTR224005","","Faded","alan walker","","","","","","","","","","","","","","",""
"RVTR395185","","He'S Mine I Love Him I Love Him I Love Him","alice wonder land","","","","","","","","","","","","","","",""
"RVTR906615","","I Love The Nightlife Disco 'Round","alicia bridges","","","","","","","","","","","","","","",""
"RVTR097852","","Doesn'T Mean Anything","alicia keys","","","","","","","","","","","","","","",""
"RVTR653855","","Empire State Of Mind Part Ii Broken Down","alicia keys","","","","","","","","","","","","","","",""
"RVTR103854","","Fallin'","alicia keys","","","","","","","","","","","","","","",""
"RVTR209562","","Like You'Ll Never See Me Again","alicia keys","","","","","","","","","","","","","","",""
"RVTR250121","","Show Me Love","alicia keys","","","","","","","","","","","","","","",""
"RVTR210242","","Un Thinkable I'M Ready","alicia keys","","","","","","","","","","","","","","",""
"RVTR504890","","Underdog","alicia keys","","","","","","","","","","","","","","",""
"RVTR748509","","Down That Road","alisan porter","","","","","","","","","","","","","","",""
"RVTR000738","","Baby Talk","alisha","","","","","","","","","","","","","","",""
"RVTR298966","","Into My Secret","alisha","","","","","","","","","","","","","","",""
"RVTR366412","","Chinese Food","alison gold","","","","","","","","","","","","","","",""
"RVTR153076","","When You Say Nothing At All","alison krauss + union station","","","","","","","","","","","","","","",""
"RVTR516884","","Tighter Tighter","alive","","","","","","","","","","","","","","",""
"RVTR409029","","Just Let It Come","alive 'n kickin'","","","","","","","","","","","","","","",""
"RVTR673851","","The Actual","all city","","","","","","","","","","","","","","",""
"RVTR676404","","I Know Where It'S At","all saints","","","","","","","","","","","","","","",""
"RVTR434786","","I'M Your Superman","all sports band","","","","","","","","","","","","","","",""
"RVTR668837","","Opposites Do Attract","all sports band","","","","","","","","","","","","","","",""
"RVTR422342","","What'S Going On","all star tribute","","","","","","","","","","","","","","",""
"RVTR889492","","Monsters","all time low","","","","","","","","","","","","","","",""
"RVTR007704","","Someday From The Hunchback Of Notre Dame","all-4-one","","","","","","","","","","","","","","",""
"RVTR058314","","I Will Be Your Shadow In The Street","allan clarke","","","","","","","","","","","","","","",""
"RVTR091967","","Montego Bay","amazulu","","","","","","","","","","","","","","",""
"RVTR030338","","Colour Of Love","amber","","","","","","","","","","","","","","",""
"RVTR839529","","One More Night","amber","","","","","","","","","","","","","","",""
"RVTR675801","","Sexual Li Da Di","amber","","","","","","","","","","","","","","",""
"RVTR265383","","This Is Your Night","amber","","","","","","","","","","","","","","",""
"RVTR126940","","Sad","amber carrington","","","","","","","","","","","","","","",""
"RVTR028551","","Uno","ambjaay","","","","","","","","","","","","","","",""
"RVTR780207","","Holdin' On To Yesterday","ambrosia","","","","","","","","","","","","","","",""
"RVTR544334","","Magical Mystery Tour","ambrosia","","","","","","","","","","","","","","",""
"RVTR973380","","Nice Nice Very Nice","ambrosia","","","","","","","","","","","","","","",""
"RVTR917463","","You'Re The Only Woman You I","ambrosia","","","","","","","","","","","","","","",""
"RVTR617411","","Get Up","amel larrieux","","","","","","","","","","","","","","",""
"RVTR204413","","California Dreamin'","america","","","","","","","","","","","","","","",""
"RVTR724772","","Don'T Cross The River","america","","","","","","","","","","","","","","",""
"RVTR643804","","You Know I'M No Good","amy winehouse","","","","","","","","","","","","","","",""
"RVTR080228","","Shy Boys","ana","","","","","","","","","","","","","","",""
"RVTR351560","","On And Off Part 1","anacostia","","","","","","","","","","","","","","",""
"RVTR645952","","Lo Que Son Las Cosas","anais","","","","","","","","","","","","","","",""
"RVTR596841","","I'M Outta Love","anastacia","","","","","","","","","","","","","","",""
"RVTR544996","","I Swear I Really Wanted To Make A Rap Album But","andre 3000","","","","","","","","","","","","","","",""
"RVTR685567","","Wow","andre gagnon","","","","","","","","","","","","","","",""
"RVTR851142","","Like Young","andre previn","","","","","","","","","","","","","","",""
"RVTR614246","","Pearl Time","andre williams","","","","","","","","","","","","","","",""
"RVTR001162","","Rib Tip'S Part 1","andre williams","","","","","","","","","","","","","","",""
"RVTR989073","","It Hurts To Be Sixteen","andrea carroll","","","","","","","","","","","","","","",""
"RVTR860133","","Let Me Return The Favor","andrea martin","","","","","","","","","","","","","","",""
"RVTR898892","","More More More Pt 1","andrea true connection","","","","","","","","","","","","","","",""
"RVTR716370","","Party Line","andrea true connection","","","","","","","","","","","","","","",""
"RVTR772149","","That'S Why I Love You","andrew gold","","","","","","","","","","","","","","",""
"RVTR824850","","Gone Too Soon","andrew jannakos","","","","","","","","","","","","","","",""
"RVTR734158","","Get'Cha Head In The Game","andrew seeley","","","","","","","","","","","","","","",""
"RVTR670227","","Mishale","andru donalds","","","","","","","","","","","","","","",""
"RVTR936267","","What'S Your Name","andy","","","","","","","","","","","","","","",""
"RVTR191081","","Spider Jiving","andy fairweather low","","","","","","","","","","","","","","",""
"RVTR358221","","Do You Love Me","andy fraser","","","","","","","","","","","","","","",""
"RVTR451800","","All I Have To Do Is Dream","andy gibb","","","","","","","","","","","","","","",""
"RVTR567721","","I Can'T Help It","andy gibb","","","","","","","","","","","","","","",""
"RVTR878852","","Good To Be Alive Hallelujah","andy grammer","","","","","","","","","","","","","","",""
"RVTR027378","","Fire Baby I'M On Fire","andy kim","","","","","","","","","","","","","","",""
"RVTR478756","","Shoot'Em Up Baby","andy kim","","","","","","","","","","","","","","",""
"RVTR079042","","Just Young","andy rose","","","","","","","","","","","","","","",""
"RVTR672839","","A Scottish Soldier Green Hills Of Tyrol","andy stewart","","","","","","","","","","","","","","",""
"RVTR452419","","Donald Where'S Your Troosers","andy stewart","","","","","","","","","","","","","","",""
"RVTR335678","","Wake Me When It'S Over","andy williams","","","","","","","","","","","","","","",""
"RVTR050926","","Wrong For Each Other","andy williams","","","","","","","","","","","","","","",""
"RVTR074096","","You Don'T Want My Love","andy williams","","","","","","","","","","","","","","",""
"RVTR378185","","Ain'T Gonna Eat Out My Heart Anymore","angel","","","","","","","","","","","","","","",""
