VirtualDJ file path,Artist,Title,proposed RVTR,candidate count,disposition,exact evidence,safe-to-auto-assign
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Rolling Stones - Satisfaction (I Can't Get No).mp4,The Rolling Stones,(I Can't Get No) Satisfaction,RVTR438912,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR438912); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Lauryn Hill - Can't Take My Eyes Off Of You (Liive).mp4,Lauryn Hill,Can't Take My Eyes Off Of You (Liive),RVTR248366,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR248366); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The 5th Dimension - Aquarius_Let The Sunshine In.mp4,The 5th Dimension,Aquarius:Let The Sunshine In,RVTR318161,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR318161); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Method Man And Mary J. Blige - I'll Be There For You.mp4,Method Man And Mary J. Blige,I'll Be There For You,RVTR158176,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR158176); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Hailey Whitters feat. Little Big Town - Fillin’ My Cup.mp4,Hailey Whitters feat. Little Big Town,Fillin’ My Cup,RVTR065300,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR065300); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1980's/John Lee Hooker - One Bourbon, One Scotch, One Beer.mp4",John Lee Hooker,"One Bourbon, One Scotch, One Beer",RVTR939555,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR939555); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Savage Garden - To the Moon & Back (Fully Booked 1997).mp4,Savage Garden,To the Moon & Back,RVTR421957,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR120540); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/William DeVaughn - Be Thankful For What You've Got.mp4,William DeVaughn,Be Thankful For What You've Got,RVTR579474,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR579474); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Jerry Lee Lewis - Whole Lotta Shakin' Going On (1957).mp4,Jerry Lee Lewis,Whole Lotta Shakin' Going On,RVTR100307,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR100307); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Toots And The Maytals - I've Got Dreams To Remember.mp4,Toots And The Maytals,I've Got Dreams To Remember,RVTR134474,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR134474); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2010's/DJ Khaled f._Drake, Lil Wayne & Rick Ross - I'm On One.mp4","DJ Khaled f./Drake, Lil Wayne & Rick Ross",I'm On One,RVTR901141,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR901141); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Chris Lane feat. Lauren Alaina - Dancin’ In The Moonlight.mp4,Chris Lane feat. Lauren Alaina,Dancin’ In The Moonlight,RVTR522222,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR522222); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Ray Charles - Hit the Road Jack on Saturday Live 1996.mp4,Ray Charles,Hit the Road Jack on Saturday Live 1996,RVTR510057,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR510057); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Diana Ross & The Supremes - Stop! In The Name Of Love.mp4,Diana Ross & The Supremes,Stop! In The Name Of Love,RVTR331079,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR331079); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/The New Seekers - I'd Like To Teach The World To Sing.mp4,The New Seekers,I'd Like To Teach The World To Sing,RVTR582747,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR582747); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Dean Martin - You're Nobody 'Til Somebody Loves You.mp4,Dean Martin,You're Nobody 'Til Somebody Loves You,RVTR754661,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR754661); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Robin Lane and The Chartbusters - I Don't Wanna Know.mp4,Robin Lane and The Chartbusters,I Don't Wanna Know,RVTR008969,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR008969); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Toby Keith - I'll Never Smoke Weed With Willie Again.mp4,Toby Keith,I'll Never Smoke Weed With Willie Again,RVTR487726,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR487726); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/I Don't Believe You've Met My Baby - Louvin Brothers.mp4,Louvin Brothers,I Don't Believe You've Met My Baby,RVTR443526,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR443526); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Louvin Brothers - I Don't Believe You've Met My Baby.mp4,Louvin Brothers,I Don't Believe You've Met My Baby,RVTR443526,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR443526); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Cowsils - The Rain The Park And Other Things (B&W).mp4,The Cowsils,The Rain The Park And Other Things (B&W),RVTR552419,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR552419); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Bonnie Tyler And Shakin' Stevens - A Rockin' Good Way.mp4,Bonnie Tyler And Shakin' Stevens,A Rockin' Good Way,RVTR870111,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR870111); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Kate Hudson and Hugh Jackman - Cherry, Cherry Play Me.mp4",Kate Hudson and Hugh Jackman,"Cherry, Cherry Play Me",RVTR010955,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR010955); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Limp Bizkit - Home Sweet Home,Bittersweet Symphony.mp4",Limp Bizkit,"Home Sweet Home,Bittersweet Symphony",RVTR269199,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR269199); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/DJ Jazzy Jeff & The Fresh Prince - Boom! Shake The Room.mp4,DJ Jazzy Jeff & The Fresh Prince,Boom! Shake The Room,RVTR173254,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR173254); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Grand Funk Railroad - Some Kind of Wonderful (lyrics).mp4,Grand Funk Railroad,Some Kind of Wonderful (lyrics),RVTR676353,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR676353); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Alan Parsons Project - I Wouldn't Want to be Like You.mp4,Alan Parsons Project,I Wouldn't Want to be Like You,RVTR808670,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR808670); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Stevie Ray Vaughan & Double Trouble - Cold Shot (Live).mp4,Stevie Ray Vaughan & Double Trouble,Cold Shot (Live),RVTR507468,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR507468); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Kenny Chesney - She's Got It All (2-Channel Stereo Mix).mp4,Kenny Chesney,She's Got It All (2-Channel Stereo Mix),RVTR916482,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR916482); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Billy Ocean - Caribbean Queen (No More Love On The Run).mp4,Billy Ocean,Caribbean Queen (No More Love On The Run),RVTR287972,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR287972); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Alan Price Set - Simon Smith & His Amazing Dancing Bear.mp4,Alan Price Set,Simon Smith & His Amazing Dancing Bear,RVTR450488,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR450488); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Greg Kihn Band - The Breakup Song (They Don't Write 'Em).mp4,Greg Kihn Band,The Breakup Song (They Don't Write 'Em),RVTR722804,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR722804); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Willie Nelson And Merle Haggard - It's All Going To Pot.mp4,Willie Nelson And Merle Haggard,It's All Going To Pot,RVTR548454,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR548454); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Arlo Guthrie - Alice s Restaurant (Live at Farm Aid 2005).mp4,Arlo Guthrie,Alice s Restaurant  (Live at Farm Aid 2005),RVTR497447,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR497447); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Lloyd Banks f._Juelz Santana - Beamer, Benz Or Bentley.mp4",Lloyd Banks f./Juelz Santana,"Beamer, Benz Or Bentley",RVTR830458,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR830458); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/U2 - Bad (Live Aid).mp4,U2,Bad (Live Aid),RVTR512905,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR512905); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1980's/The Silencers - Peter Gunn, Remote Control and Illegal.mp4",The Silencers,"Peter Gunn, Remote Control and Illegal",RVTR681434,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR681434); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Creedence Clearwater Revival - Lookin' Out My Backdoor.mp4,Creedence Clearwater Revival,Lookin' Out My Backdoor,RVTR381004,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR381004); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Bob Marley & The Wailers - Three Little Birds (Original).mp4,Bob Marley,Three Little Birds (Original),RVTR139295,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR139295); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Break And Repair Method, The - You Won't Be Able To Be Sad.mp4","Break And Repair Method, The",You Won't Be Able To Be Sad,RVTR921677,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR921677); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Madonna f._Nicki Minaj & M.I.A. - Gimme Me All Your Luvin'.mp4,Madonna f./Nicki Minaj & M.I.A.,Gimme Me All Your Luvin',RVTR610933,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR610933); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Michael Monroe with Axl Rose - Dead, Jail or Rock n' Roll.mp4",Michael Monroe with Axl Rose,"Dead, Jail or Rock n' Roll",RVTR299048,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR299048); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Barry White - You Are The First, My Last, My Everything.mp4",Barry White,"You Are The First, My Last, My Everything",RVTR463355,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR463355); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Muddy Waters & The Rolling Stones - Baby Please Don't Go.mp4,Muddy Waters & The Rolling Stones,Baby Please Don't Go,RVTR745016,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR745016); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Walker Brothers - The Sun Ain't Gonna Shine Anymore.mp4,The Walker Brothers,The Sun Ain't Gonna Shine Anymore,RVTR685154,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR685154); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Neil Diamond - Brother Love's Traveling Salvation Show.mp4,Neil Diamond,Brother Love's Traveling Salvation Show,RVTR240851,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR240851); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Prince - Pussy control VH1 Fashion and Music Awards 1995.mp4,Prince,Pussy control VH1 Fashion and Music Awards 1995,RVTR080609,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR080609); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/2000's/The Flaming Lips - Yoshimi Battles the Pink Robots Pt. 1.mp4,The Flaming Lips,Yoshimi Battles the Pink Robots Pt. 1,RVTR745562,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR745562); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Daryl Hall & John Oates - You've Lost That Lovin' Feeling.mp4,Daryl Hall & John Oates,You've Lost That Lovin' Feeling,RVTR946659,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR946659); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Arlo Guthrie - Alice's Restaurant Massacree - Part 1 (1970).mp4,Arlo Guthrie,Alice's Restaurant Massacree - Part 1 (1970),RVTR497447,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR497447); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Arlo Guthrie - Alice's Restaurant Massacree - Part 2 (1970).mp4,Arlo Guthrie,Alice's Restaurant Massacree - Part 2 (1970),RVTR497447,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR497447); deterministic filename/tag noise.,true
"/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Corey Taylor, Dave Grohl, Rick Nielsen - From Can To Can't.mp4","Corey Taylor, Dave Grohl, Rick Nielsen",From Can To Can't,RVTR736640,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR736640); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Christopher Cross - Arthur s Theme (Best That You Can Do).mp4,Christopher Cross,Arthur s Theme (Best That You Can Do),RVTR439429,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR439429); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Daryl Hall & John Oates - She's Gone_Sara Smile_Rich Girl.mp4,Daryl Hall & John Oates,She's Gone:Sara Smile:Rich Girl,RVTR269789,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR269789); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Jimi Hendrix - Purple Haze (1967).mp4,Jimi Hendrix,Purple Haze (1967),RVTR086326,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR086326); deterministic filename/tag noise.,true
/Volumes/DJ  MAIN/DJ MEDIA/VIDEO/1960's/5-Don't Think Twice Peter Paul Mary REMASTERED Video TRUE STEREO HiQ Hybrid JARichardsFilm.mp4,Peter Paul Mary,Don't Think Twice,RVTR392059,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR392059); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Rolling Stones - Satisfaction!.mp4,The Rolling Stones,Satisfaction!,RVTR438912,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR438912); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Chubby Checkers - Let's Twist Again.mp4,Chubby Checkers,Let's Twist Again,RVTR749029,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR749029); deterministic filename/tag noise.,true
/Volumes/DJ  MAIN/DJ MEDIA/VIDEO/1960's/Roy Orbison - Pretty Woman (Edited)  (1987).m4v,Roy Orbison,Pretty Woman (Edited)  (1987),RVTR870712,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR870712); deterministic filename/tag noise.,true
/Volumes/DJ  MAIN/DJ MEDIA/VIDEO/VOBs/Roy Orbison - Pretty Woman (Extended)  (1987).mov,Roy Orbison,Pretty Woman (Extended) (1964) (1987),RVTR870712,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR870712); deterministic filename/tag noise.,true
/Volumes/DJ  MAIN/DJ MEDIA/VIDEO/1960's/3-Mississippi Fred McDowell - Shake 'Em On Down.mp4,Mississippi Fred McDowell,Shake 'Em On Down,RVTR061977,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR061977); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Pink Floyd - Another Brick in the Wall Pt. 2.mp4,Pink Floyd,Another Brick in the Wall Pt. 2,RVTR648969,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR648969); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Josie Cotton - J/ohnny Are You Queer?.mp4,Josie Cotton,Johnny Are You Queer?,RVTR912509,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR912509); deterministic filename/tag noise.,true
/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Justin Wellington - Iko Iko (My Bestie).mp4,Justin Wellington,Iko Iko (My Bestie),RVTR780386,1,SAFE TITLE NOISE,Existing simulation selected one canonical candidate (RVTR780386); deterministic filename/tag noise.,true
